bill_id,bill_date,customer_id,customer_name,whatsapp_number,product_barcode,product_name,category,sub_category,quantity,unit_price,subtotal
910,2026-01-10 06:27:29,146,Aarohi Rathi,9881228217,8906000000331,Too Yumm Chips Fresh 52g,Biscuits & Snacks,Chips,1,82.45,82.45
910,2026-01-10 06:27:29,146,Aarohi Rathi,9881228217,8906000000008,Kinley Water Classic 500ml,Frozen & Beverages,Water,2,33.95,67.9
910,2026-01-10 06:27:29,146,Aarohi Rathi,9881228217,8906000000118,Knorr Soup Lite 100g,Instant Foods,Soup,5,261.0,1305.0
910,2026-01-10 06:27:29,146,Aarohi Rathi,9881228217,8906000000153,Himalaya Moisturizer Original 200ml,Skin & Body Care,Moisturizer,2,223.25,446.5
911,2026-06-24 20:48:29,116,Aarav Jain,9032537657,8906000000308,Colgate Toothpaste Jumbo 80g,Oral Care,Toothpaste,1,101.92,101.92
911,2026-06-24 20:48:29,116,Aarav Jain,9032537657,8906000000114,Sensodyne Toothbrush Original 4pc,Oral Care,Toothbrush,1,40.0,40.0
911,2026-06-24 20:48:29,116,Aarav Jain,9032537657,8906000000149,Listerine Mouthwash Classic 250ml,Oral Care,Mouthwash,4,59.84,239.36
911,2026-06-24 20:48:29,116,Aarav Jain,9032537657,8906000000204,Bajaj Almond Drops Hair Oil Mini 500ml,Hair Care,Hair Oil,1,176.7,176.7
911,2026-06-24 20:48:29,116,Aarav Jain,9032537657,8906000000279,Del Monte Sauces Mini 1kg,Cooking Essentials,Sauces,1,61.6,61.6
912,2026-01-19 05:56:29,64,Vivaan Maheshwari,9683625366,8906000000486,Surf Excel Detergent Jumbo 2kg,Laundry & Cleaning,Detergent,1,421.95,421.95
912,2026-01-19 05:56:29,64,Vivaan Maheshwari,9683625366,8906000000053,Comfort Fabric Care Lite 1L,Laundry & Cleaning,Fabric Care,1,210.6,210.6
912,2026-01-19 05:56:29,64,Vivaan Maheshwari,9683625366,8906000000334,Mr Muscle Floor Cleaner Premium 500ml,Laundry & Cleaning,Floor Cleaner,1,137.2,137.2
912,2026-01-19 05:56:29,64,Vivaan Maheshwari,9683625366,8906000000206,Del Monte Pasta Lite 500g,Instant Foods,Pasta,2,155.0,310.0
912,2026-01-19 05:56:29,64,Vivaan Maheshwari,9683625366,8906000000408,Aquafina Water Family Pack 2L,Frozen & Beverages,Water,2,19.6,39.2
913,2026-04-28 02:31:29,131,Sai Agrawal,9211471656,8906000000266,Society Tea Family Pack 1kg,Tea Coffee Breakfast,Tea,1,455.9,455.9
913,2026-04-28 02:31:29,131,Sai Agrawal,9211471656,8906000000451,Dhampur Sugar Family Pack 1kg,Staples,Sugar,2,123.2,246.4
913,2026-04-28 02:31:29,131,Sai Agrawal,9211471656,8906000000323,Sunfeast Glucose Glucose Biscuits Original 250g,Biscuits & Snacks,Glucose Biscuits,2,22.8,45.6
913,2026-04-28 02:31:29,131,Sai Agrawal,9211471656,8906000000396,Dabur Amla Hair Oil Regular 500ml,Hair Care,Hair Oil,1,306.9,306.9
913,2026-04-28 02:31:29,131,Sai Agrawal,9211471656,8906000000189,Unibic Cookies Classic 75g,Biscuits & Snacks,Cookies,2,92.15,184.3
914,2026-01-03 03:04:29,22,Ananya Deshmukh,9388565271,8906000000074,Dabur Red Toothpaste Classic 150g,Oral Care,Toothpaste,1,144.0,144.0
914,2026-01-03 03:04:29,22,Ananya Deshmukh,9388565271,8906000000084,Colgate Toothbrush Fresh 1pc,Oral Care,Toothbrush,2,79.2,158.4
914,2026-01-03 03:04:29,22,Ananya Deshmukh,9388565271,8906000000328,Listerine Mouthwash Lite 250ml,Oral Care,Mouthwash,2,63.7,127.4
914,2026-01-03 03:04:29,22,Ananya Deshmukh,9388565271,8906000000471,Nippo Batteries Classic 4pc,Checkout Essentials,Batteries,1,41.85,41.85
914,2026-01-03 03:04:29,22,Ananya Deshmukh,9388565271,8906000000130,Sprite Soft Drinks Lite 250ml,Frozen & Beverages,Soft Drinks,3,42.75,128.25
914,2026-01-03 03:04:29,22,Ananya Deshmukh,9388565271,8906000000194,Domex Toilet Cleaner Premium 500ml,Laundry & Cleaning,Toilet Cleaner,2,209.25,418.5
915,2026-01-23 23:39:29,13,Yash Kale,9237245018,8906000000150,Kohinoor Rice Classic 10kg,Staples,Rice,1,149.6,149.6
915,2026-01-23 23:39:29,13,Yash Kale,9237245018,8906000000464,24 Mantra Dal Jumbo 1kg,Staples,Dal,1,114.4,114.4
915,2026-01-23 23:39:29,13,Yash Kale,9237245018,8906000000287,Everest Masala Lite 50g,Cooking Essentials,Masala,1,179.52,179.52
915,2026-01-23 23:39:29,13,Yash Kale,9237245018,8906000000263,Too Yumm Chips Fresh 90g,Biscuits & Snacks,Chips,3,35.2,105.6
915,2026-01-23 23:39:29,13,Yash Kale,9237245018,8906000000488,Ponds Face Wash Original 50g,Skin & Body Care,Face Wash,1,125.1,125.1
915,2026-01-23 23:39:29,13,Yash Kale,9237245018,8906000000326,Eveready Batteries Jumbo 2pc,Checkout Essentials,Batteries,2,258.4,516.8
916,2026-01-27 04:40:29,117,Kunal Maheshwari,9894319100,8906000000066,Bingo Chips Lite 150g,Biscuits & Snacks,Chips,3,33.25,99.75
916,2026-01-27 04:40:29,117,Kunal Maheshwari,9894319100,8906000000148,Pepsi Soft Drinks Lite 2L,Frozen & Beverages,Soft Drinks,3,30.0,90.0
916,2026-01-27 04:40:29,117,Kunal Maheshwari,9894319100,8906000000364,Bikaji Namkeen Value Pack 200g,Biscuits & Snacks,Namkeen,1,105.6,105.6
916,2026-01-27 04:40:29,117,Kunal Maheshwari,9894319100,8906000000211,Tata Salt Salt Value Pack 1kg,Staples,Salt,1,35.2,35.2
916,2026-01-27 04:40:29,117,Kunal Maheshwari,9894319100,8906000000257,Nilon's Pickles Regular 200g,Cooking Essentials,Pickles,3,34.3,102.9
916,2026-01-27 04:40:29,117,Kunal Maheshwari,9894319100,8906000000232,Pampers Baby Care Family Pack 100ml,Baby & Household,Baby Care,2,40.74,81.48
917,2026-01-25 02:57:29,85,Aarohi Agrawal,9428931132,8906000000222,Kohinoor Rice Regular 1kg,Staples,Rice,2,778.5,1557.0
917,2026-01-25 02:57:29,85,Aarohi Agrawal,9428931132,8906000000180,Local Mill Dal Value Pack 500g,Staples,Dal,1,186.56,186.56
917,2026-01-25 02:57:29,85,Aarohi Agrawal,9428931132,8906000000233,Everest Masala Regular 200g,Cooking Essentials,Masala,2,29.4,58.8
917,2026-01-25 02:57:29,85,Aarohi Agrawal,9428931132,8906000000198,Rin Detergent Regular 500g,Laundry & Cleaning,Detergent,1,373.45,373.45
917,2026-01-25 02:57:29,85,Aarohi Agrawal,9428931132,8906000000287,Everest Masala Lite 50g,Cooking Essentials,Masala,3,179.52,538.56
917,2026-01-25 02:57:29,85,Aarohi Agrawal,9428931132,8906000000133,Britannia Bread Regular 400g,Dairy & Bakery,Bread,1,64.02,64.02
917,2026-01-25 02:57:29,85,Aarohi Agrawal,9428931132,8906000000060,Dabur Amla Hair Oil Lite 500ml,Hair Care,Hair Oil,1,185.0,185.0
918,2026-02-28 01:01:29,72,Aarohi Deshmukh,9261896288,8906000000410,Whisper Sanitary Care Premium 15pc,Baby & Household,Sanitary Care,2,64.0,128.0
918,2026-02-28 01:01:29,72,Aarohi Deshmukh,9261896288,8906000000367,Pachranga Pickles Lite 200g,Cooking Essentials,Pickles,1,137.2,137.2
918,2026-02-28 01:01:29,72,Aarohi Deshmukh,9261896288,8906000000233,Everest Masala Regular 200g,Cooking Essentials,Masala,1,29.4,29.4
918,2026-02-28 01:01:29,72,Aarohi Deshmukh,9261896288,8906000000347,Dove Conditioner Value Pack 175ml,Hair Care,Conditioner,2,328.5,657.0
918,2026-02-28 01:01:29,72,Aarohi Deshmukh,9261896288,8906000000326,Eveready Batteries Jumbo 2pc,Checkout Essentials,Batteries,2,258.4,516.8
919,2026-02-27 22:57:29,59,Siddhi Joshi,9848228501,8906000000486,Surf Excel Detergent Jumbo 2kg,Laundry & Cleaning,Detergent,3,421.95,1265.85
919,2026-02-27 22:57:29,59,Siddhi Joshi,9848228501,8906000000288,Comfort Fabric Care Classic 1L,Laundry & Cleaning,Fabric Care,1,245.1,245.1
919,2026-02-27 22:57:29,59,Siddhi Joshi,9848228501,8906000000334,Mr Muscle Floor Cleaner Premium 500ml,Laundry & Cleaning,Floor Cleaner,3,137.2,411.6
919,2026-02-27 22:57:29,59,Siddhi Joshi,9848228501,8906000000468,Parachute Hair Oil Family Pack 200ml,Hair Care,Hair Oil,1,238.48,238.48
919,2026-02-27 22:57:29,59,Siddhi Joshi,9848228501,8906000000387,Apsara Stationery Classic 1pc,Baby & Household,Stationery,1,240.24,240.24
919,2026-02-27 22:57:29,59,Siddhi Joshi,9848228501,8906000000256,Act II Popcorn Value Pack 30g,Biscuits & Snacks,Popcorn,1,121.6,121.6
920,2026-06-01 01:25:29,12,Rahul Deshmukh,9669335134,8906000000372,Continental Coffee Mini 200g,Tea Coffee Breakfast,Coffee,1,375.25,375.25
920,2026-06-01 01:25:29,12,Rahul Deshmukh,9669335134,8906000000411,Wagh Bakri Tea Jumbo 1kg,Tea Coffee Breakfast,Tea,1,525.0,525.0
920,2026-06-01 01:25:29,12,Rahul Deshmukh,9669335134,8906000000112,Gowardhan Milk Fresh 500ml,Dairy & Bakery,Milk,1,28.13,28.13
920,2026-06-01 01:25:29,12,Rahul Deshmukh,9669335134,8906000000432,Pril Dishwash Fresh 750ml,Laundry & Cleaning,Dishwash,1,53.35,53.35
921,2026-02-12 03:44:29,75,Neha Patil,9229462135,8906000000461,Fortune Atta Regular 1kg,Staples,Atta,1,101.2,101.2
921,2026-02-12 03:44:29,75,Neha Patil,9229462135,8906000000182,Gowardhan Ghee Mini 500ml,Cooking Essentials,Ghee,4,448.8,1795.2
921,2026-02-12 03:44:29,75,Neha Patil,9229462135,8906000000438,Mother's Recipe Pickles Mini 200g,Cooking Essentials,Pickles,1,247.5,247.5
921,2026-02-12 03:44:29,75,Neha Patil,9229462135,8906000000426,Closeup Mouthwash Jumbo 250ml,Oral Care,Mouthwash,1,209.0,209.0
921,2026-02-12 03:44:29,75,Neha Patil,9229462135,8906000000061,Bourbon Cream Biscuits Jumbo 150g,Biscuits & Snacks,Cream Biscuits,3,43.12,129.36
921,2026-02-12 03:44:29,75,Neha Patil,9229462135,8906000000054,Tide Detergent Family Pack 2kg,Laundry & Cleaning,Detergent,1,427.8,427.8
921,2026-02-12 03:44:29,75,Neha Patil,9229462135,8906000000056,Mother Dairy Curd Jumbo 1kg,Dairy & Bakery,Curd,2,58.2,116.4
922,2026-03-30 03:50:29,108,Kunal Rathi,9808662813,8906000000331,Too Yumm Chips Fresh 52g,Biscuits & Snacks,Chips,3,82.45,247.35
922,2026-03-30 03:50:29,108,Kunal Rathi,9808662813,8906000000130,Sprite Soft Drinks Lite 250ml,Frozen & Beverages,Soft Drinks,2,42.75,85.5
922,2026-03-30 03:50:29,108,Kunal Rathi,9808662813,8906000000444,Chitale Namkeen Mini 1kg,Biscuits & Snacks,Namkeen,2,140.0,280.0
922,2026-03-30 03:50:29,108,Kunal Rathi,9808662813,8906000000108,Bisleri Water Jumbo 2L,Frozen & Beverages,Water,1,14.25,14.25
922,2026-03-30 03:50:29,108,Kunal Rathi,9808662813,8906000000152,Whisper Sanitary Care Original 30pc,Baby & Household,Sanitary Care,2,243.0,486.0
922,2026-03-30 03:50:29,108,Kunal Rathi,9808662813,8906000000260,Saffola Salt Salt Fresh 1kg,Staples,Salt,1,48.0,48.0
922,2026-03-30 03:50:29,108,Kunal Rathi,9808662813,8906000000173,Go Cheese Value Pack 200g,Dairy & Bakery,Cheese,2,114.4,228.8
922,2026-03-30 03:50:29,108,Kunal Rathi,9808662813,8906000000138,Surf Excel Detergent Regular 2kg,Laundry & Cleaning,Detergent,1,535.5,535.5
923,2026-01-04 03:05:29,107,Arjun Patil,9823155516,8906000000094,Thums Up Soft Drinks Mini 600ml,Frozen & Beverages,Soft Drinks,2,58.5,117.0
923,2026-01-04 03:05:29,107,Arjun Patil,9823155516,8906000000473,Tops Jam Regular 200g,Tea Coffee Breakfast,Jam,1,190.0,190.0
923,2026-01-04 03:05:29,107,Arjun Patil,9823155516,8906000000444,Chitale Namkeen Mini 1kg,Biscuits & Snacks,Namkeen,1,140.0,140.0
923,2026-01-04 03:05:29,107,Arjun Patil,9823155516,8906000000489,Ponds Talcum Powder Mini 300g,Skin & Body Care,Talcum Powder,1,55.44,55.44
923,2026-01-04 03:05:29,107,Arjun Patil,9823155516,8906000000333,Tata Sampann Dal Jumbo 2kg,Staples,Dal,1,191.1,191.1
924,2026-01-10 06:30:29,122,Aarav Joshi,9014473404,8906000000456,Nataraj Stationery Value Pack 10pc,Baby & Household,Stationery,1,161.1,161.1
924,2026-01-10 06:30:29,122,Aarav Joshi,9014473404,8906000000234,Duracell Batteries Mini 4pc,Checkout Essentials,Batteries,1,208.55,208.55
924,2026-01-10 06:30:29,122,Aarav Joshi,9014473404,8906000000225,Onion 1kg,Fruits & Vegetables,Fresh Vegetables,2,55.1,110.2
924,2026-01-10 06:30:29,122,Aarav Joshi,9014473404,8906000000306,Lizol Floor Cleaner Mini 2L,Laundry & Cleaning,Floor Cleaner,1,236.0,236.0
925,2026-04-08 00:12:29,37,Rohan Rathi,9725214526,8906000000475,Maggi Noodles Fresh 140g,Instant Foods,Noodles,1,110.67,110.67
925,2026-04-08 00:12:29,37,Rohan Rathi,9725214526,8906000000045,Ching's Sauces Fresh 500g,Cooking Essentials,Sauces,1,176.7,176.7
925,2026-04-08 00:12:29,37,Rohan Rathi,9725214526,8906000000118,Knorr Soup Lite 100g,Instant Foods,Soup,1,261.0,261.0
925,2026-04-08 00:12:29,37,Rohan Rathi,9725214526,8906000000485,Suguna Eggs Classic 12pc,Dairy & Bakery,Eggs,1,59.85,59.85
926,2026-02-14 23:23:29,108,Kunal Rathi,9808662813,8906000000277,Colgate Toothbrush Lite 1pc,Oral Care,Toothbrush,3,70.2,210.6
926,2026-02-14 23:23:29,108,Kunal Rathi,9808662813,8906000000496,Wagh Bakri Tea Lite 250g,Tea Coffee Breakfast,Tea,1,190.65,190.65
926,2026-02-14 23:23:29,108,Kunal Rathi,9808662813,8906000000462,Gowardhan Curd Mini 1kg,Dairy & Bakery,Curd,1,208.74,208.74
926,2026-02-14 23:23:29,108,Kunal Rathi,9808662813,8906000000335,Tresemme Conditioner Fresh 175ml,Hair Care,Conditioner,1,259.6,259.6
927,2026-02-07 00:20:29,14,Krish Maheshwari,9374189721,8906000000222,Kohinoor Rice Regular 1kg,Staples,Rice,1,778.5,778.5
927,2026-02-07 00:20:29,14,Krish Maheshwari,9374189721,8906000000299,Fortune Dal Mini 500g,Staples,Dal,2,136.8,273.6
927,2026-02-07 00:20:29,14,Krish Maheshwari,9374189721,8906000000291,MDH Masala Classic 200g,Cooking Essentials,Masala,1,227.85,227.85
927,2026-02-07 00:20:29,14,Krish Maheshwari,9374189721,8906000000404,Closeup Mouthwash Lite 250ml,Oral Care,Mouthwash,2,242.5,485.0
928,2026-03-09 07:55:29,145,Sneha Sharma,9425373377,8906000000205,Grapes 1kg,Fruits & Vegetables,Fresh Fruits,2,203.84,407.68
929,2026-02-19 02:09:29,34,Rahul Agrawal,9748453986,8906000000198,Rin Detergent Regular 500g,Laundry & Cleaning,Detergent,1,373.45,373.45
929,2026-02-19 02:09:29,34,Rahul Agrawal,9748453986,8906000000053,Comfort Fabric Care Lite 1L,Laundry & Cleaning,Fabric Care,1,210.6,210.6
929,2026-02-19 02:09:29,34,Rahul Agrawal,9748453986,8906000000334,Mr Muscle Floor Cleaner Premium 500ml,Laundry & Cleaning,Floor Cleaner,2,137.2,274.4
929,2026-02-19 02:09:29,34,Rahul Agrawal,9748453986,8906000000070,Amul Butter Jumbo 500g,Dairy & Bakery,Butter,1,155.2,155.2
930,2026-03-07 05:37:29,68,Sneha Rathi,9270369249,8906000000148,Pepsi Soft Drinks Lite 2L,Frozen & Beverages,Soft Drinks,2,30.0,60.0
930,2026-03-07 05:37:29,68,Sneha Rathi,9270369249,8906000000273,Clinic Plus Shampoo Family Pack 340ml,Hair Care,Shampoo,1,579.6,579.6
930,2026-03-07 05:37:29,68,Sneha Rathi,9270369249,8906000000246,Medimix Soap Original 100g,Skin & Body Care,Soap,1,77.6,77.6
931,2026-01-04 00:51:29,134,Neha Kale,9706071748,8906000000123,Head & Shoulders Shampoo Regular 650ml,Hair Care,Shampoo,1,180.0,180.0
931,2026-01-04 00:51:29,134,Neha Kale,9706071748,8906000000347,Dove Conditioner Value Pack 175ml,Hair Care,Conditioner,5,328.5,1642.5
931,2026-01-04 00:51:29,134,Neha Kale,9706071748,8906000000060,Dabur Amla Hair Oil Lite 500ml,Hair Care,Hair Oil,4,185.0,740.0
931,2026-01-04 00:51:29,134,Neha Kale,9706071748,8906000000127,Potato 1kg,Fruits & Vegetables,Fresh Vegetables,1,36.0,36.0
931,2026-01-04 00:51:29,134,Neha Kale,9706071748,8906000000499,Nivea Face Wash Mini 150g,Skin & Body Care,Face Wash,2,128.0,256.0
931,2026-01-04 00:51:29,134,Neha Kale,9706071748,8906000000228,Tops Jam Lite 200g,Tea Coffee Breakfast,Jam,1,118.75,118.75
932,2026-05-17 07:09:29,141,Sai Rathi,9704686111,8906000000266,Society Tea Family Pack 1kg,Tea Coffee Breakfast,Tea,3,455.9,1367.7
932,2026-05-17 07:09:29,141,Sai Rathi,9704686111,8906000000099,Dhampur Sugar Family Pack 1kg,Staples,Sugar,3,201.88,605.64
932,2026-05-17 07:09:29,141,Sai Rathi,9704686111,8906000000323,Sunfeast Glucose Glucose Biscuits Original 250g,Biscuits & Snacks,Glucose Biscuits,1,22.8,22.8
932,2026-05-17 07:09:29,141,Sai Rathi,9704686111,8906000000487,Aashirvaad Atta Regular 5kg,Staples,Atta,3,333.9,1001.7
932,2026-05-17 07:09:29,141,Sai Rathi,9704686111,8906000000067,Kinley Water Classic 1L,Frozen & Beverages,Water,2,23.76,47.52
932,2026-05-17 07:09:29,141,Sai Rathi,9704686111,8906000000087,Pomegranate 1kg,Fruits & Vegetables,Fresh Fruits,2,80.75,161.5
932,2026-05-17 07:09:29,141,Sai Rathi,9704686111,8906000000063,Parle Small Snacks Classic 100g,Checkout Essentials,Small Snacks,1,233.2,233.2
932,2026-05-17 07:09:29,141,Sai Rathi,9704686111,8906000000128,Pears Soap Fresh 100g,Skin & Body Care,Soap,1,49.0,49.0
933,2026-06-02 09:17:29,54,Aarohi Chandak,9464844941,8906000000416,Amul Cheese Premium 200g,Dairy & Bakery,Cheese,1,176.4,176.4
933,2026-06-02 09:17:29,54,Aarohi Chandak,9464844941,8906000000242,4700BC Popcorn Value Pack 70g,Biscuits & Snacks,Popcorn,3,79.05,237.15
933,2026-06-02 09:17:29,54,Aarohi Chandak,9464844941,8906000000290,Pril Dishwash Mini 750ml,Laundry & Cleaning,Dishwash,1,134.85,134.85
933,2026-06-02 09:17:29,54,Aarohi Chandak,9464844941,8906000000269,Cornitos Popcorn Jumbo 30g,Biscuits & Snacks,Popcorn,1,88.2,88.2
933,2026-06-02 09:17:29,54,Aarohi Chandak,9464844941,8906000000398,Rin Detergent Classic 1kg,Laundry & Cleaning,Detergent,2,214.37,428.74
934,2026-02-11 09:00:29,65,Pooja Rathi,9755562833,8906000000135,Rin Detergent Fresh 1kg,Laundry & Cleaning,Detergent,1,532.4,532.4
934,2026-02-11 09:00:29,65,Pooja Rathi,9755562833,8906000000288,Comfort Fabric Care Classic 1L,Laundry & Cleaning,Fabric Care,1,245.1,245.1
934,2026-02-11 09:00:29,65,Pooja Rathi,9755562833,8906000000306,Lizol Floor Cleaner Mini 2L,Laundry & Cleaning,Floor Cleaner,1,236.0,236.0
934,2026-02-11 09:00:29,65,Pooja Rathi,9755562833,8906000000469,24 Mantra Dal Value Pack 500g,Staples,Dal,1,152.24,152.24
934,2026-02-11 09:00:29,65,Pooja Rathi,9755562833,8906000000342,24 Mantra Dal Original 1kg,Staples,Dal,1,212.4,212.4
934,2026-02-11 09:00:29,65,Pooja Rathi,9755562833,8906000000296,Nescafe Coffee Fresh 50g,Tea Coffee Breakfast,Coffee,1,159.3,159.3
934,2026-02-11 09:00:29,65,Pooja Rathi,9755562833,8906000000201,Britannia Butter Lite 500g,Dairy & Bakery,Butter,1,29.4,29.4
935,2026-03-24 22:25:29,5,Sneha Gangan,9524578715,8906000000285,Amul Milk Lite 500ml,Dairy & Bakery,Milk,3,36.0,108.0
935,2026-03-24 22:25:29,5,Sneha Gangan,9524578715,8906000000259,Harvest Gold Bread Fresh 400g,Dairy & Bakery,Bread,1,32.55,32.55
935,2026-03-24 22:25:29,5,Sneha Gangan,9524578715,8906000000356,Local Farm Eggs Lite 12pc,Dairy & Bakery,Eggs,1,76.5,76.5
935,2026-03-24 22:25:29,5,Sneha Gangan,9524578715,8906000000077,Saffola Oats Original 400g,Tea Coffee Breakfast,Oats,2,207.0,414.0
936,2026-05-07 02:00:29,22,Ananya Deshmukh,9388565271,8906000000072,Pantene Shampoo Classic 340ml,Hair Care,Shampoo,2,305.55,611.1
936,2026-05-07 02:00:29,22,Ananya Deshmukh,9388565271,8906000000330,Dove Conditioner Mini 175ml,Hair Care,Conditioner,1,260.4,260.4
936,2026-05-07 02:00:29,22,Ananya Deshmukh,9388565271,8906000000213,Dabur Amla Hair Oil Original 500ml,Hair Care,Hair Oil,3,256.5,769.5
936,2026-05-07 02:00:29,22,Ananya Deshmukh,9388565271,8906000000256,Act II Popcorn Value Pack 30g,Biscuits & Snacks,Popcorn,1,121.6,121.6
936,2026-05-07 02:00:29,22,Ananya Deshmukh,9388565271,8906000000318,Garnier Hair Color Value Pack 1pc,Hair Care,Hair Color,1,220.4,220.4
936,2026-05-07 02:00:29,22,Ananya Deshmukh,9388565271,8906000000071,Hide & Seek Cream Biscuits Premium 150g,Biscuits & Snacks,Cream Biscuits,1,49.4,49.4
936,2026-05-07 02:00:29,22,Ananya Deshmukh,9388565271,8906000000338,Gowardhan Milk Original 1L,Dairy & Bakery,Milk,2,66.5,133.0
936,2026-05-07 02:00:29,22,Ananya Deshmukh,9388565271,8906000000443,Yippee Noodles Family Pack 280g,Instant Foods,Noodles,1,115.0,115.0
937,2026-02-14 03:24:29,92,Saanvi Patil,9067245307,8906000000130,Sprite Soft Drinks Lite 250ml,Frozen & Beverages,Soft Drinks,1,42.75,42.75
937,2026-02-14 03:24:29,92,Saanvi Patil,9067245307,8906000000142,Gowardhan Butter Mini 100g,Dairy & Bakery,Butter,3,285.0,855.0
937,2026-02-14 03:24:29,92,Saanvi Patil,9067245307,8906000000088,Mother Dairy Ghee Original 500ml,Cooking Essentials,Ghee,1,506.85,506.85
937,2026-02-14 03:24:29,92,Saanvi Patil,9067245307,8906000000423,Ponds Talcum Powder Value Pack 100g,Skin & Body Care,Talcum Powder,1,228.0,228.0
938,2026-05-20 08:53:29,75,Neha Patil,9229462135,8906000000461,Fortune Atta Regular 1kg,Staples,Atta,2,101.2,202.4
938,2026-05-20 08:53:29,75,Neha Patil,9229462135,8906000000449,Gowardhan Ghee Classic 1L,Cooking Essentials,Ghee,1,485.76,485.76
938,2026-05-20 08:53:29,75,Neha Patil,9229462135,8906000000438,Mother's Recipe Pickles Mini 200g,Cooking Essentials,Pickles,1,247.5,247.5
938,2026-05-20 08:53:29,75,Neha Patil,9229462135,8906000000462,Gowardhan Curd Mini 1kg,Dairy & Bakery,Curd,2,208.74,417.48
938,2026-05-20 08:53:29,75,Neha Patil,9229462135,8906000000122,Kellogg's Cereal Original 250g,Tea Coffee Breakfast,Cereal,1,88.35,88.35
939,2026-03-28 04:19:29,67,Om Kale,9749603358,8906000000443,Yippee Noodles Family Pack 280g,Instant Foods,Noodles,1,115.0,115.0
939,2026-03-28 04:19:29,67,Om Kale,9749603358,8906000000064,Kissan Sauces Mini 200g,Cooking Essentials,Sauces,2,106.82,213.64
939,2026-03-28 04:19:29,67,Om Kale,9749603358,8906000000118,Knorr Soup Lite 100g,Instant Foods,Soup,2,261.0,522.0
939,2026-03-28 04:19:29,67,Om Kale,9749603358,8906000000380,Saffola Honey Classic 500g,Tea Coffee Breakfast,Honey,1,90.0,90.0
939,2026-03-28 04:19:29,67,Om Kale,9749603358,8906000000340,Maggi Soup Value Pack 45g,Instant Foods,Soup,1,43.65,43.65
939,2026-03-28 04:19:29,67,Om Kale,9749603358,8906000000273,Clinic Plus Shampoo Family Pack 340ml,Hair Care,Shampoo,1,579.6,579.6
940,2026-04-22 04:19:29,145,Sneha Sharma,9425373377,8906000000343,Local Farm Eggs Regular 12pc,Dairy & Bakery,Eggs,1,83.3,83.3
940,2026-04-22 04:19:29,145,Sneha Sharma,9425373377,8906000000068,Bourbon Cream Biscuits Fresh 150g,Biscuits & Snacks,Cream Biscuits,1,69.75,69.75
940,2026-04-22 04:19:29,145,Sneha Sharma,9425373377,8906000000015,Sofy Sanitary Care Premium 30pc,Baby & Household,Sanitary Care,1,95.0,95.0
940,2026-04-22 04:19:29,145,Sneha Sharma,9425373377,8906000000317,Wagh Bakri Tea Family Pack 1kg,Tea Coffee Breakfast,Tea,1,149.6,149.6
941,2026-05-22 08:27:29,40,Yash Joshi,9512397283,8906000000151,India Gate Rice Premium 10kg,Staples,Rice,1,347.82,347.82
941,2026-05-22 08:27:29,40,Yash Joshi,9512397283,8906000000482,Tata Sampann Dal Original 500g,Staples,Dal,3,177.51,532.53
941,2026-05-22 08:27:29,40,Yash Joshi,9512397283,8906000000193,Catch Masala Original 200g,Cooking Essentials,Masala,2,93.1,186.2
941,2026-05-22 08:27:29,40,Yash Joshi,9512397283,8906000000231,Colgate Mouthwash Classic 250ml,Oral Care,Mouthwash,1,27.9,27.9
